role,threshold,objective,node_f1,exact_set_attack,node_balanced_accuracy
source,0.154,0.8250074405528921,0.74282223579719,0.9482852476864453,0.9757856679491598
source,0.155,0.8248678470733343,0.7427710352692025,0.9480130647795318,0.9757317305165816
source,0.156,0.8250311778086419,0.7428617978901063,0.9482852476864453,0.975739576607659
source,0.157,0.8250311778086419,0.7428617978901063,0.9482852476864453,0.975739576607659
source,0.158,0.8250311778086419,0.7428617978901063,0.9482852476864453,0.975739576607659
source,0.159,0.8250674902514081,0.74292231862805,0.9482852476864453,0.9757448073350439
source,0.16,0.8251038086113851,0.7429828492280116,0.9482852476864453,0.9757500380624289
source,0.161,0.8248246069759775,0.74288042371155,0.9477408818726184,0.9756421631972725
source,0.162,0.8248427673513943,0.7429106910039114,0.9477408818726184,0.975644778560965
source,0.163,0.8248427673513943,0.7429106910039114,0.9477408818726184,0.975644778560965
source,0.164,0.8248427673513943,0.7429106910039114,0.9477408818726184,0.975644778560965
source,0.165,0.8247031622656611,0.7428594711322984,0.947468698965705,0.9755908411283867
source,0.166,0.824721323608774,0.7428897400374868,0.947468698965705,0.9755934564920792
source,0.167,0.8247758165193273,0.7429805615550755,0.947468698965705,0.9756013025831567
source,0.168,0.8248303227555027,0.7430714052820346,0.947468698965705,0.9756091486742341
source,0.169,0.8249755408145891,0.7431319801092362,0.9477408818726184,0.975614379401619
source,0.17,0.8249755408145891,0.7431319801092362,0.9477408818726184,0.975614379401619
source,0.171,0.82496297593509,0.7431110386434044,0.9477408818726184,0.9755630573327332
source,0.17200000000000001,0.8249811515750227,0.7431413313766254,0.9477408818726184,0.9755656726964257
source,0.17300000000000001,0.8252897983325085,0.7432928320965507,0.9482852476864453,0.9755787495148881
source,0.17400000000000002,0.825307982866627,0.7433231396534147,0.9482852476864453,0.9755813648785806
source,0.17500000000000002,0.8253443563840427,0.743383762182441,0.9482852476864453,0.9755865956059655
source,0.176,0.8251196825475628,0.743372216330859,0.9477408818726184,0.9754865668318866
source,0.177,0.8251378749581268,0.7434025370151324,0.9477408818726184,0.975489182195579
source,0.178,0.8251378749581268,0.7434025370151324,0.9477408818726184,0.975489182195579
source,0.179,0.8249982480640108,0.7433512807962147,0.947468698965705,0.9754352447630008
source,0.18,0.8249982480640108,0.7433512807962147,0.947468698965705,0.9754352447630008
source,0.181,0.8249132017237777,0.7433909921671017,0.9471965160587915,0.9753891534215
source,0.182,0.8249132017237777,0.7433909921671017,0.9471965160587915,0.9753891534215
source,0.183,0.8249132017237777,0.7433909921671017,0.9471965160587915,0.9753891534215
source,0.184,0.8249313990472366,0.7434213210395333,0.9471965160587915,0.9753917687851925
source,0.185,0.8248099633802992,0.7434003835325799,0.9469243331518781,0.9753404467163067
source,0.186,0.8249062719884572,0.7433794426082344,0.9471965160587915,0.975289124647421
source,0.187,0.8248212371582331,0.7434191731624699,0.9469243331518781,0.9752430333059203
source,0.188,0.8248576480397398,0.743479857964981,0.9469243331518781,0.9752482640333052
source,0.189,0.8248576480397398,0.743479857964981,0.9469243331518781,0.9752482640333052
source,0.19,0.8247180029551286,0.7434285714285713,0.9466521502449646,0.975194326600727
source,0.191,0.8247726288860007,0.7435196146466914,0.9466521502449646,0.9752021726918044
source,0.192,0.824632979750374,0.7434683213585892,0.9463799673380512,0.9751482352592262
source,0.193,0.8244933281019101,0.743417023882425,0.9461077844311377,0.975094297826648
source,0.194,0.8243718840180104,0.7433960723472012,0.9458356015242243,0.9750429757577623
source,0.195,0.8243957376083422,0.7434358283310875,0.9458356015242243,0.9749968844162615
source,0.196,0.8243957376083422,0.7434358283310875,0.9458356015242243,0.9749968844162615
source,0.197,0.8244321701233092,0.7434965491893657,0.9458356015242243,0.9750021151436464
source,0.198,0.8244321701233092,0.7434965491893657,0.9458356015242243,0.9750021151436464
source,0.199,0.8244868300558588,0.7435876490769483,0.9458356015242243,0.9750099612347238
source,0.2,0.8245232774530848,0.7436483947389919,0.9458356015242243,0.9750151919621088
source,0.201,0.8248139364408991,0.7437699158427975,0.9463799673380512,0.9750256534168786
source,0.202,0.8246742695513496,0.7437185929648241,0.9461077844311377,0.9749717159843005
source,0.203,0.8246925009272188,0.743748978591273,0.9461077844311377,0.974974331347993
source,0.20400000000000001,0.8244131585722001,0.7436463185421263,0.9455634186173109,0.9748664564828367
source,0.20500000000000002,0.8244131585722001,0.7436463185421263,0.9455634186173109,0.9748664564828367
source,0.20600000000000002,0.8245584969025959,0.7437070938215103,0.9458356015242243,0.9748716872102215
source,0.20700000000000002,0.8245584969025959,0.7437070938215103,0.9458356015242243,0.9748716872102215
source,0.20800000000000002,0.8245767317216182,0.7437374851865474,0.9458356015242243,0.9748743025739139
source,0.209,0.824594968031022,0.7437678790355537,0.9458356015242243,0.9748769179376064
source,0.21,0.8246496859033505,0.7438590754894348,0.9458356015242243,0.974884764028684
source,0.211,0.8245282491146129,0.7438381361128141,0.9455634186173109,0.9748334419597982
source,0.212,0.8244433002201388,0.7438780098932996,0.9452912357103974,0.9747873506182974
source,0.213,0.8244433002201388,0.7438780098932996,0.9452912357103974,0.9747873506182974
source,0.214,0.8243036145801017,0.7438266557645136,0.945019052803484,0.9747334131857192
source,0.215,0.8243401094687646,0.7438874805789517,0.945019052803484,0.974738643913104
source,0.216,0.8243401094687646,0.7438874805789517,0.945019052803484,0.974738643913104
source,0.217,0.8243583591514054,0.7439178967166864,0.945019052803484,0.9747412592767966
source,0.218,0.8243640454282555,0.7439273738447697,0.945019052803484,0.9746925525716033
source,0.219,0.8243640454282555,0.7439273738447697,0.945019052803484,0.9746925525716033
source,0.22,0.8243822990750189,0.7439577965893754,0.945019052803484,0.9746951679352958
source,0.221,0.8244062468320565,0.7439977095177717,0.945019052803484,0.974649076593795
source,0.222,0.8244062468320565,0.7439977095177717,0.945019052803484,0.974649076593795
source,0.223,0.8244062468320565,0.7439977095177717,0.945019052803484,0.974649076593795
source,0.224,0.8243213292635986,0.744037635508284,0.9447468698965705,0.9746029852522943
source,0.225,0.8243395923376169,0.7440680739649812,0.9447468698965705,0.9746056006159867
source,0.226,0.8243578569059751,0.7440985149122449,0.9447468698965705,0.9746082159796792
source,0.227,0.8242181539874183,0.7440471319859258,0.9444746869896571,0.974554278547101
source,0.228,0.8242364195362579,0.7440775745673253,0.9444746869896571,0.9745568939107934
source,0.229,0.8242364195362579,0.7440775745673253,0.9444746869896571,0.9745568939107934
source,0.23,0.8242364195362579,0.7440775745673253,0.9444746869896571,0.9745568939107934
source,0.231,0.8240967135807242,0.744026186579378,0.9442025040827436,0.9745029564782153
source,0.232,0.8241515176538856,0.7441175267013136,0.9442025040827436,0.9745108025692926
source,0.233,0.8240300781327017,0.7440965827706159,0.9439303211758302,0.974459480500407
source,0.234,0.824048350128677,0.7441270360972415,0.9439303211758302,0.9744620958640994
source,0.23500000000000001,0.824048350128677,0.7441270360972415,0.9439303211758302,0.9744620958640994
source,0.23600000000000002,0.824048350128677,0.7441270360972415,0.9439303211758302,0.9744620958640994
source,0.23700000000000002,0.824048350128677,0.7441270360972415,0.9439303211758302,0.9744620958640994
source,0.23800000000000002,0.8239269095315351,0.7441060903732808,0.9436581382689168,0.9744107737952137
source,0.23900000000000002,0.8238054668766884,0.7440851412198118,0.9433859553620033,0.9743594517263279
source,0.24,0.8236657472234703,0.7440337304023906,0.9431137724550899,0.9743055142937498
source,0.241,0.8236840221636308,0.7440641886359914,0.9431137724550899,0.9743081296574423
source,0.242,0.8237022986000816,0.7440946493634094,0.9431137724550899,0.9743107450211347
source,0.243,0.8235682781236557,0.7440527371739754,0.9428415895481764,0.9742081008833632
source,0.244,0.8234468282148361,0.7440317759305515,0.9425694066412629,0.9741567788144775
source,0.245,0.8234651090938516,0.7440622440622441,0.9425694066412629,0.9741593941781699
source,0.246,0.8234833914701338,0.7440927146893811,0.9425694066412629,0.9741620095418624
source,0.247,0.8234833914701338,0.7440927146893811,0.9425694066412629,0.9741620095418624
source,0.248,0.8234833914701338,0.7440927146893811,0.9425694066412629,0.9741620095418624
source,0.249,0.823501675343867,0.7441231878122697,0.9425694066412629,0.9741646249055549
source,0.25,0.8233310782224423,0.7440203145478375,0.9422972237343494,0.9740567500403985
source,0.251,0.8231913392881729,0.7439688715953308,0.942025040827436,0.9740028126078202
source,0.252,0.8231913392881729,0.7439688715953308,0.942025040827436,0.9740028126078202
source,0.253,0.8231913392881729,0.7439688715953308,0.942025040827436,0.9740028126078202
source,0.254,0.8232096231139678,0.7439993446383223,0.942025040827436,0.9740054279715127
source,0.255,0.8232461952593704,0.7440602982139932,0.942025040827436,0.9740106586988977
source,0.256,0.8234099378775326,0.7441517473063214,0.9422972237343494,0.9740185047899751
source,0.257,0.8234282306933465,0.7441822353326777,0.9422972237343494,0.9740211201536676
source,0.258,0.8234282306933465,0.7441822353326777,0.9422972237343494,0.9740211201536676
source,0.259,0.8234339478834141,0.7441917639827904,0.9422972237343494,0.9739724134484743
source,0.26,0.8234522446814139,0.7442222586461235,0.9422972237343494,0.9739750288121668
source,0.261,0.8233307933164674,0.7442012949758217,0.942025040827436,0.9739237067432811
source,0.262,0.8233490925983404,0.7442317937789434,0.942025040827436,0.9739263221069736
source,0.263,0.8233673933801549,0.7442622950819673,0.942025040827436,0.973928937470666
source,0.264,0.8232642451889493,0.7442718367012338,0.9417528579205225,0.9738802307654728
source,0.265,0.8232642451889493,0.7442718367012338,0.9417528579205225,0.9738802307654728
source,0.266,0.8231610984058699,0.7442813806673773,0.9414806750136091,0.9738315240602795
source,0.267,0.8231977144134464,0.7443424073466711,0.9414806750136091,0.9738367547876645
source,0.268,0.8231977144134464,0.7443424073466711,0.9414806750136091,0.9738367547876645
source,0.269,0.8230762627713375,0.744321443214432,0.9412084921066957,0.9737854327187787
source,0.27,0.823094574012714,0.7443519619500595,0.9412084921066957,0.9737880480824712
source,0.271,0.8231312010006313,0.7444130069299217,0.9412084921066957,0.9737932788098562
source,0.272,0.8231495167475418,0.7444435331747724,0.9412084921066957,0.9737958941735487
source,0.273,0.8231861527481901,0.744504593175853,0.9412084921066957,0.9738011249009336
source,0.274,0.823046385222791,0.7444531025714636,0.9409363091997822,0.9737471874683554
source,0.275,0.823083026202369,0.7445141708707601,0.9409363091997822,0.9737524181957403
source,0.276,0.8232102221092902,0.7445447087776865,0.9412084921066957,0.9737550335594327
source,0.277,0.823070450502178,0.7444932113704417,0.9409363091997822,0.9737010961268546
source,0.278,0.8231976473964564,0.7445237509229634,0.9412084921066957,0.973703711490547
source,0.279,0.8229364197479168,0.744451282051282,0.9406641262928688,0.9735984519890831
source,0.28,0.8229547454543756,0.7444818248953802,0.9406641262928688,0.9736010673527755
source,0.281,0.8229547454543756,0.7444818248953802,0.9406641262928688,0.9736010673527755
source,0.28200000000000003,0.8225353955604668,0.7443272742193591,0.9398475775721284,0.9734392550550409
source,0.28300000000000003,0.8225353955604668,0.7443272742193591,0.9398475775721284,0.9734392550550409
source,0.28400000000000003,0.8225353955604668,0.7443272742193591,0.9398475775721284,0.9734392550550409
source,0.28500000000000003,0.8225353955604668,0.7443272742193591,0.9398475775721284,0.9734392550550409
source,0.28600000000000003,0.8225537212217116,0.7443578169881002,0.9398475775721284,0.9734418704187334
source,0.28700000000000003,0.8224139323336472,0.7443062907792688,0.939575394665215,0.9733879329861552
source,0.28800000000000003,0.8224139323336472,0.7443062907792688,0.939575394665215,0.9733879329861552
source,0.289,0.8221709996792788,0.7442643135645393,0.9390310288513881,0.9732852888483838
source,0.29,0.8220312021440023,0.7442127729436874,0.9387588459444747,0.9732313514158055
source,0.291,0.8220186028224168,0.7441917740743781,0.9387588459444747,0.9731800293469197
source,0.292,0.8218971282692118,0.7441707717569788,0.9384866630375612,0.9731287072780341
source,0.293,0.8219154583510317,0.7442013218933453,0.9384866630375612,0.9731313226417265
source,0.294,0.8218845248094082,0.7441497659906395,0.9384866630375612,0.9730773852091483
source,0.295,0.8217321069773258,0.7440771915417779,0.9382144801306478,0.9729721257076844
source,0.296,0.8217504385169057,0.7441077441077442,0.9382144801306478,0.9729747410713769
source,0.297,0.8217504385169057,0.7441077441077442,0.9382144801306478,0.9729747410713769
source,0.298,0.8217504385169057,0.7441077441077442,0.9382144801306478,0.9729747410713769
source,0.299,0.8217504385169057,0.7441077441077442,0.9382144801306478,0.9729747410713769
source,0.3,0.8216289556831864,0.7440867279894876,0.9379422972237343,0.9729234190024911
source,0.301,0.821507470778063,0.7440657084188911,0.9376701143168209,0.9728720969336053
source,0.302,0.821507470778063,0.7440657084188911,0.9376701143168209,0.9728720969336053
source,0.303,0.8214043198100303,0.744075245410112,0.9373979314099075,0.9728233902284121
source,0.304,0.8214593368754977,0.7441669405192245,0.9373979314099075,0.9728312363194895
source,0.305,0.8213378517798025,0.7441459206310082,0.937125748502994,0.9727799142506038
source,0.306,0.8212163646114807,0.7441248972884141,0.9368535655960806,0.9727285921817181
source,0.307,0.8213435817874912,0.7441554706438226,0.937125748502994,0.9727312075454106
source,0.308,0.8212220935351409,0.7441344454945145,0.9368535655960806,0.9726798854765248
source,0.309,0.8212587880629648,0.7441956030408876,0.9368535655960806,0.9726851162039098
source,0.31,0.8211189507086085,0.7441439960549028,0.9365813826891671,0.9726311787713315
source,0.311,0.8212461728787972,0.7441745777339415,0.9368535655960806,0.972633794135024
source,0.312,0.8212645233944409,0.744205161926681,0.9368535655960806,0.9726364094987165
source,0.313,0.8213012289511326,0.7442663378545006,0.9368535655960806,0.9726416402261016
source,0.314,0.8213012289511326,0.7442663378545006,0.9368535655960806,0.9726416402261016
source,0.315,0.8213195839925529,0.744296929590201,0.9368535655960806,0.9726442555897941
source,0.316,0.8213379405429374,0.7443275238408419,0.9368535655960806,0.9726468709534865
source,0.317,0.8213746581713436,0.7443887198881856,0.9368535655960806,0.9726521016808714
source,0.318,0.8213930192497375,0.7444193216855087,0.9368535655960806,0.9726547170445639
source,0.319,0.8212715367536672,0.7443983061300004,0.9365813826891671,0.972603394975678
source,0.32,0.8212899003332936,0.7444289120960447,0.9365813826891671,0.9726060103393706
source,0.321,0.8211500521837785,0.7443772871181282,0.9363091997822537,0.9725520729067925
source,0.322,0.8211684167550067,0.7444078947368421,0.9363091997822537,0.9725546882704849
source,0.323,0.8211867828365415,0.7444385048727333,0.9363091997822537,0.9725573036341774
source,0.324,0.8212235195312754,0.74449973269729,0.9363091997822537,0.9725625343615623
source,0.325,0.8211387815784172,0.7445399580471352,0.9360370168753402,0.9725164430200615
